FileName	GenomeSize	GeneSize	Coding	ASR
GCF_963514075.1_fConCon1.1_genomic.gff	1136402888	625481718	47335072	2.0247310070638531
GCF_963576545.1_fLimLim1.1_genomic.gff	717580706	350443405	41128173	1.3795449411283112
GCF_963584025.1_fLabMix1.1_genomic.gff	740563171	493756226	41968077	2.0518810761808313
GCF_963691925.1_fScoSco1.1_genomic.gff	764141294	431875135	41529279	1.4620324133245848
GCF_963692335.1_fOsmEpe2.1_genomic.gff	508721272	326484818	42101420	1.9861815587217724
GCF_963854185.1_fSarPil1.1_genomic.gff	869396467	517724136	47725151	1.7364109335138616
GCF_963924715.1_fThuThy2.1_genomic.gff	799047066	547350721	45839239	2.2663416380014509
GCF_963930695.1_fLabBer1.1_genomic.gff	720210020	464152759	43440898	2.1305305428999191
GCF_000002425.4_Phypa_V3_genomic.gff	472081022	90817938	31041624	2.5935087030240429
GCF_000002775.5_P.trichocarpa_v4.1_genomic.gff	392319212	159147836	42213302	1.8822887629117475
GCF_000003195.3_Sorghum_bicolor_NCBIv3_genomic.gff	709344700	124987227	37671754	1.4522764721812529
GCF_000004075.3_Cucumber_9930_V3_genomic.gff	226640966	100346657	27060588	1.6210563125974942
GCF_000004515.6_Glycine_max_v4.0_genomic.gff	978941695	220770391	60984356	1.681412721649467
GCF_000005505.3_Brachypodium_distachyon_v3.0_genomic.gff	271298618	109329178	34373794	1.5728869207745877
GCF_000147395.1_OglaRS2_genomic.gff	347453675	113254415	36831667	1.4201628723456909
GCF_000184155.1_FraVesHawaii_1.0_genomic.gff	214373013	77557729	30151525	1.0258032719738057
GCF_000188115.5_SL3.1_genomic.gff	827962994	138943696	33525536	1.5888932543837628
GCF_000208745.1_Criollo_cocoa_genome_V2_genomic.gff	324879930	89490340	29629785	1.5049479434292217
GCF_000231095.2_ObraRS2_genomic.gff	263329681	95518826	32015864	1.3286755590915804
GCF_000263155.2_Setaria_italica_v2.0_genomic.gff	405868399	107081182	36802765	1.3736688534135955
GCF_000309985.2_CAAS_Brap_v3.01_genomic.gff	352983092	178655041	52290192	1.5271850981155319
GCF_000331145.1_ASM33114v1_genomic.gff	530893862	114639810	32834033	1.5095060360084307
GCF_000340665.2_C.cajan_V1.1_genomic.gff	590523786	136430171	37446472	1.5104256283475783
GCF_000346465.2_Prunus_persica_NCBIv2_genomic.gff	227569171	88723323	32154571	1.4884951505028632
GCF_000346735.1_P.mume_V1.0_genomic.gff	234030239	85130805	31796731	1.2952995702608547
GCF_000442705.1_EG5_genomic.gff	1535178229	249447204	35146015	1.7523592361751397
GCF_000499845.2_P._vulgaris_v2.0_genomic.gff	537700155	127715331	39312653	1.5833769855216844
GCF_000512975.1_S_indicum_v1.0_genomic.gff	275059498	101803331	32285115	1.538549576174655
GCF_000633955.1_Cs_genomic.gff	641356059	224001403	101585272	1.3502741125701765
GCF_000695525.1_BOL_genomic.gff	488954160	115626581	52993649	1.3257986254164154
GCF_000741045.1_Vradiata_ver6_genomic.gff	463637892	121776884	36227781	1.6581347888792857
GCF_000801105.2_ASM80110v3_genomic.gff	433842377	138866694	63874587	1.3000923199706951
GCF_000816755.2_Araip1.1_genomic.gff	1353504219	187479473	45494365	1.5909312724773716
GCF_000817695.3_aradu.V14167.gnm2.J7QH_genomic.gff	1081891522	142694270	42544530	1.3875215215681076
GCF_001406875.1_SPENNV200_genomic.gff	926426464	141884598	34592028	1.5511446452344453
GCF_001411555.2_Walnut_2.0_genomic.gff	572946670	168078227	41529857	1.5896122637744696
GCF_001531365.2_CcrdV1.1_genomic.gff	724962400	135902570	34761656	1.6316086322239653
GCF_001540865.1_ASM154086v1_genomic.gff	382055938	129321866	29580726	1.6965657638017404
GCF_001625215.2_DH1_v3.0_genomic.gff	441119532	155144696	46332318	1.5126277515405122
GCF_001633185.2_ValleyOak3.2_genomic.gff	845947251	201431308	48224595	1.6134515800495577
GCF_001659605.2_M.esculenta_v8_genomic.gff	640430993	147895202	40657710	1.8139245422331951
GCF_001865875.1_LupAngTanjil_v1.0_genomic.gff	609203021	163604348	45297133	1.6898900864211428
GCF_001876935.1_Aspof.V1_genomic.gff	1187538024	213557127	32372241	1.4332865617798904
GCF_001879085.1_NIATTr2_genomic.gff	2365682703	167054030	41017882	1.3897749279204616
GCF_002114115.1_ASM211411v1_genomic.gff	703358299	155801935	47476150	1.5225054895984615
GCF_002127325.2_HanXRQr2.0-SUNRISE_genomic.gff	3010047587	283484943	71451821	1.3489254668540918
GCF_002162155.2_WEW_v2.1_genomic.gff	10677097747	335172698	85268339	1.3399965255568071
GCF_002211085.1_PHallii_v3.1_genomic.gff	535889049	104169946	34909622	1.5141000953834447
GCF_002575655.2_Aet_v5.0_genomic.gff	4218179011	213371097	54522861	1.352347137469547
GCF_002742605.1_O_europaea_v1_genomic.gff	1141145264	186015988	47059783	1.5518461060477053
GCF_002806865.2_ASM280686v2_genomic.gff	260363902	121388428	38670338	1.5734365704277009
GCF_002870075.4_Lsat_Salinas_v11_genomic.gff	2590369317	136157947	46281234	1.3575896010032922
GCF_002878395.1_UCD10Xv1.1_genomic.gff	3212488018	230167593	37898675	1.7419083648702758
GCF_002994745.2_RchiOBHm-V2_genomic.gff	515118979	134846416	41513710	1.7056404980426949
GCF_003073215.2_Tu2.1_genomic.gff	4849192930	172146762	45749286	1.4276858003860431
GCF_003086295.2_arahy.Tifrunner.gnm1.KYV3_genomic.gff	2557073284	281664077	85853219	1.6035882358703406
GCF_003473485.1_MtrunA17r5.0-ANR_genomic.gff	430008013	138668011	43564905	1.405366223110093
GCF_003573695.1_ASM357369v1_genomic.gff	2715530335	237341132	77637628	1.3852528055081745
GCF_003576645.1_ASM357664v1_genomic.gff	461989178	124254183	42015782	1.4487980730669252
GCF_003713205.1_Ceug_1.0_genomic.gff	699903961	127161290	40891056	1.3215861678896237
GCF_003713225.1_Cara_1.0_genomic.gff	1094446607	204877480	61659269	1.5654226779756342
GCF_004118075.2_ASM411807v2_genomic.gff	518747877	122509706	38489331	1.5283584949813755
GCF_004193775.1_ASM419377v2_genomic.gff	1013766566	218929258	61404293	1.569629195144385
GCF_004353265.1_EGFV_Vit.rip_1.0_genomic.gff	500266779	177832282	35906136	1.6494153255588404
GCF_004379255.2_SspV2_genomic.gff	806082050	204023551	71965648	1.5254528660674327
GCF_004785595.1_Jm3101_v1.0_genomic.gff	527895757	174519284	37402733	1.6426514073182834
GCF_005286985.1_Setaria_viridis_v2.0_genomic.gff	395869604	112948482	37358586	1.4883549393437963
GCF_007655135.1_ASM765513v2_genomic.gff	320494280	89022328	31913141	1.6607482478769482
GCF_007990345.1_Gossypium_hirsutum_v2.1_genomic.gff	2306070423	282482493	86014948	1.7574721198459597
GCF_008831285.2_ASM883128v2_genomic.gff	408895275	153306423	28187899	1.7957574986344318
GCF_009389715.1_palm_55x_up_171113_PBpolish2nd_filt_p_genomic.gff	773189301	250138249	39355261	1.7683268318306922
GCF_009727055.1_ASM972705v1_genomic.gff	912951219	121556548	26972673	1.7146576092032109
GCF_009730915.1_TDr96_F1_v2_PseudoChromosome.rev07_lg8_w22_25.fasta_genomic.gff	584308608	106061608	31439076	1.4152462050729482
GCF_010389155.1_C_canadensis_v1_genomic.gff	426376474	114421661	38431030	1.2289828818015025
GCF_011075055.1_CATAS_Mindica_2.1_genomic.gff	391961648	140517897	44085653	1.7721700526926527
GCF_012489685.1_LjGifu_v1.2_genomic.gff	553706387	143089442	42993151	1.4244219968896907
GCF_013358625.1_SCU_Mint_v3_genomic.gff	744937181	264752953	38603431	1.7348320412245222
GCF_013401445.1_ASM1340144v1_genomic.gff	348533228	130724996	41819457	1.6234995829811947
GCF_014633365.1_ASM1463336v1_genomic.gff	630256098	254639286	33107219	1.8770809170048381
GCF_014773155.1_arast.V10309.gnm1.PFL2_genomic.gff	1328990366	132313165	44151296	1.4246749857580625
GCF_016545825.1_ASM1654582v1_genomic.gff	616530258	158756040	43849757	1.4084542361317989
GCF_016808095.1_ASM1680809v1_genomic.gff	448362642	128481185	37290048	1.707072916613033
GCF_016808335.1_P.virgatum_v5_genomic.gff	1129997604	261239585	71453487	1.6319564362198307
GCF_018446385.1_Zo_v1.1_genomic.gff	3090429014	427598919	86911064	1.5913718764276088
GCF_018687715.1_C.illinoinensisPawnee_v1_genomic.gff	674433157	175592357	43096075	1.9183616837496222
GCF_018873765.1_Tspe_v1_genomic.gff	823061212	339977594	36861784	1.5302361111985248
GCF_019175385.1_ASM1917538v2_genomic.gff	1669814490	212462737	42823834	1.6423737304791532
GCF_019186545.1_ASM1918654v1_genomic.gff	846404520	271137505	38945295	1.4041908785130528
GCF_019202715.1_MaoHua_MHT_genomic.gff	657254080	262575645	47941803	1.5922515471518666
GCF_019320115.1_ASM1932011v1_genomic.gff	2684595054	328587933	85184819	1.4490485329316718
GCF_019359855.1_MPB_Lper_Kyuss_1697_genomic.gff	2276788877	241596635	50047500	1.4190490234277437
GCF_019578655.1_ASM1957865v1_genomic.gff	315619833	87537208	27854179	1.7357787856536715
GCF_020283565.1_ARS_RC_1.1_genomic.gff	414027294	156983730	45746950	1.5088275174629129
GCF_020379485.1_Da-Ae_genomic.gff	1001886053	278463992	112203478	1.3726900159012896
GCF_020520425.1_BTI_SOV_V1_genomic.gff	894736656	182160932	37964978	1.466669386717411
GCF_020921035.1_ASM2092103v1_genomic.gff	346714100	158556589	32603837	1.7232449051932139
GCF_022201045.2_DVS_A1.0_genomic.gff	299778546	120191506	33262657	1.8573676781142288
GCF_022539505.1_APGP_CSIRO_Lrig_0.1_genomic.gff	2438467165	208459351	60451132	1.1763871683990963
GCF_023119035.1_UniMelb_Shisp_WGS_1.0_genomic.gff	321469233	107220586	42874688	1.4898846144373108
GCF_024323335.1_CAAS_Psat_ZW6_1.0_genomic.gff	3796066963	187814080	48583652	1.3665532595203012
GCF_025177605.1_USDA_Cmelo_AY_1.0_genomic.gff	438408223	115531024	27649395	1.8243027379080086
GCF_025698485.1_ASM2569848v2_genomic.gff	1621352140	145258939	43630987	1.5764924593615084
GCF_025698545.1_ASM2569854v1_genomic.gff	751041726	138232503	44398787	1.5780740586448905
GCF_026212465.1_ASM2621246v1_genomic.gff	520234831	153013845	32479495	1.5504069567584102
GCF_026745355.1_EL10.2_genomic.gff	569269539	152807451	31338677	1.6144204811198635
GCF_028751815.1_IMPLAD_Smil_shh_genomic.gff	531614244	153423942	42856381	1.5581176814719844
GCF_029168945.1_ASM2916894v1_genomic.gff	770685239	118176772	38071391	1.4583663360238137
GCF_029784015.1_AGI_CSIRO_Lferr_CH_V1_genomic.gff	1219357132	181353245	37533842	1.5581065748611613
GCF_029867415.1_Vvil1.0_genomic.gff	2034988852	209511026	69516161	1.2867469191804191
GCF_029873635.1_ASM2987363v1_genomic.gff	1494424960	317607672	27795079	1.8768179432049825
GCF_029962835.1_MsV1_genomic.gff	1838578862	422131572	36799905	1.8695923263932339
GCF_030052815.1_ASM3005281v1_genomic.gff	1876651409	196815086	49323483	1.7080888833418353
GCF_030253575.1_ASM3025357v1_genomic.gff	532733691	216323048	40238886	1.7714773962678787
GCF_030272615.1_Sugi_1.0_genomic.gff	9046664120	960725762	53822390	1.6058285408730455
GCF_030704535.1_ASM3070453v1_genomic.gff	495807417	175764698	35209297	1.767204553956303
GCF_031755915.1_ASM3175591v1_genomic.gff	393859588	111123732	34763259	1.7662747615233658
GCF_034140825.1_ASM3414082v1_genomic.gff	386337859	131036573	39897911	1.516727329408299
GCF_036884655.1_Cavendish_Baxijiao_AAA_genomic.gff	1533734047	524179182	122903266	1.776881698164148
GCF_901000735.1_CavTom2PMs-1.0_genomic.gff	369938784	134914455	36470739	1.4010755307151852
GCF_902167145.1_Zm-B73-REFERENCE-NAM-5.0_genomic.gff	2182786008	194344441	42613041	1.8464661088139662
GCF_902201215.1_ALMONDv2_genomic.gff	227756880	85612334	31950896	1.5383365461801133
GCF_904849725.1_MorexV3_pseudomolecules_assembly_genomic.gff	4225713981	158826432	40711766	1.3358035856268184
GCF_907164915.1_dImpGla2.1_genomic.gff	654031307	101917425	39185997	1.2452040202014001
GCF_916048215.2_drMalSylv7.2_genomic.gff	641526810	226858436	50140206	1.7224125086362829
GCF_932294415.1_dhQueRobu3.1_genomic.gff	789348578	266705673	44383499	1.9059578876374754
GCF_933775445.1_drPotAnse1.1_genomic.gff	236973942	81645765	26799827	1.3479236638355911
GCF_937616625.2_ddMerAnnu1.2_genomic.gff	453168992	101246921	34180251	1.3986041822805806
GCF_947179165.1_daSolDulc1.2_genomic.gff	946304905	155709437	33388427	1.5181877241476516
GCF_951802175.1_ddPopNigr1.1_genomic.gff	413224811	130690420	40744433	1.6238484162977553
GCF_958298935.1_lpPhrAust1.1_genomic.gff	848669966	171268621	50586496	1.5556682162765336
GCF_958449725.1_drRosRugo1.1_genomic.gff	417128682	131596288	39278443	1.5598444164398269
GCF_958979055.1_dhAlnGlut1.1_genomic.gff	456761304	157189925	34473563	1.4942674767908382
GCF_963169125.1_drHumLupu1.1_genomic.gff	2488098718	169093868	44708282	1.4141294223741363
GCF_963576675.1_ddEupLath1.1_genomic.gff	1020389306	126796389	29582590	1.684776045640358
GCF_963583255.1_drPyrComm1.1_genomic.gff	487337232	127564447	46608180	1.3123265486873763
