	FileName	Name	Accession	ScientificName	Genes_total	Genes_protein_coding	mRNAs	CDSs	CDSs_model_refseq	CDSs_known_refseq	CDSs_fully_supported	CDSs_ab_initio	Length_count_genes	Length_mean_genes	Length_count_transcripts	Length_mean_transcripts	Length_count_cds	Length_mean_cds	Length_count_exons	Length_mean_exons	Length_count_introns	Length_mean_introns	Num_proteins	Num_transcripts	Num_proteins_hsapiens	Num_transcripts_hsapiens	Num_rnaseq_reads	Num_tissues	Num_runs
196	GCF_021018805.1-RS_2024_02_annotation_report.xml	Cam_Psub_1.2	GCF_021018805.1	Prinia subflava	19289	16306	36123	36147	36123	0	35141	598	19017	31813.7	41156	3927.33	36123	2108.09	209663	361.794	187893	3823.18	166586	0	67643	0	3334087350	2	46
197	GCF_021018895.1-RS_2023_05_annotation_report.xml	ASM2101889v1	GCF_021018895.1	Seriola aureovittata	27343	22542	42699	42853	42699	0	41800	378	26933	16845.7	48584	3846.61	42699	2306.85	281034	326.544	253868	1801.9	227081	0	66941	0	3035753084	6	72
198	GCF_021155775.2-RS_2024_10_annotation_report.xml	iyNeoPine1.2	GCF_021155775.2	Neodiprion pinetum	14512	11943	28415	28415	28415	0	27132	1000	14343	14506.3	32442	3742.72	28415	2200.06	112770	447.822	96000	2530.42	221848	157211	0	0	1494469173	9	82
199	GCF_021347895.1-RS_2023_02_annotation_report.xml	KAUST_Apoly_ChrSc	GCF_021347895.1	Acanthochromis polyacanthus	30251	23921	46329	46390	46328	1	44778	653	29862	22275.3	58860	3628.12	46329	2103.28	302379	356.662	269984	2825.57	0	0	0	0	0	0	0
200	GCF_021613505.1-RS_2023_03_annotation_report.xml	UCLA_HA_Equagga_1.0	GCF_021613505.1	Equus quagga	27599	21070	48852	49056	48865	0	46751	1153	25183	42272.5	56338	3441.79	48865	2089.32	252173	315.753	226543	5690.77	0	0	0	0	0	0	0
201	GCF_021901495.1-RS_2023_11_annotation_report.xml	iyNeoVirg1.1	GCF_021901495.1	Neodiprion virginianus	13903	11693	27752	27752	27752	0	26662	791	13810	14489.9	31209	3410.23	27752	2147.33	110390	408.576	93921	2501.36	0	0	0	0	0	0	0
202	GCF_022355385.1-RS_2023_09_annotation_report.xml	MUSNIG.SB6536	GCF_022355385.1	Error	30655	20269	47464	47600	47477	0	45475	1038	26315	43102.6	56832	3051.78	47477	2002.33	246260	299.183	221155	6382.58	227021	0	218382	0	2764645580	6	6
203	GCF_022539315.1-RS_2023_02_annotation_report.xml	serCan2020	GCF_022539315.1	Serinus canaria	17915	15457	36079	36106	36091	1	34921	661	17759	33153.9	41598	3724.08	36092	2104.06	203757	325.021	184355	3754.67	0	0	0	0	0	0	0
204	GCF_022539595.1-RS_2023_03_annotation_report.xml	ASM2253959v1	GCF_022539595.1	Amphiprion ocellaris	28286	23035	47229	47359	47242	0	46536	377	27874	20861.3	54750	4223.91	47242	2446.36	295431	359.522	265099	2321.38	339628	38	194864	0	8085702608	4	114
205	GCF_022539665.2-RS_2023_09_annotation_report.xml	CSIRO_AGI_Dcar_HiC_V3	GCF_022539665.2	Daphnia carinata	18849	13206	18186	18199	18199	0	17089	768	17927	4029.8	24673	1942.51	18199	1793.1	121439	277.719	102306	449.026	147641	6685	0	0	3526789993	29	95
206	GCF_022682495.1-RS_2023_02_annotation_report.xml	HLdesRot8A	GCF_022682495.1	Desmodus rotundus	29684	19615	51196	51294	51209	0	49748	887	24209	40462.2	58281	3543.31	51209	2069.7	244508	338.266	219666	5753.49	93768	697975	66910	445597	956494113	19	20
207	GCF_022837055.1-RS_2023_03_annotation_report.xml	UM_Priviv_1.0	GCF_022837055.1	Prionailurus viverrinus	30894	20111	56334	56463	56347	0	55091	746	27048	44162.9	68821	3180.84	56347	2048.27	264938	306.261	237106	6508.56	0	0	0	0	0	0	0
208	GCF_022985175.1-RS_2023_02_annotation_report.xml	IGBB_LRoh.1.0	GCF_022985175.1	Labeo rohita	31701	26277	47426	47779	47439	0	45542	957	30302	20562	53289	3252.36	47439	2124.42	306972	294.167	275861	2400.17	0	0	0	0	0	0	0
209	GCF_023065955.2-RS_2023_06_annotation_report.xml	UrsArc2.0	GCF_023065955.2	Ursus arctos	30450	20319	56222	56448	56222	13	54371	981	26688	44923.9	66968	4454.04	56235	2257.19	259742	458.091	228694	6630.44	74388	9	67077	0	3714581004	52	122
210	GCF_023091745.1-RS_2023_02_annotation_report.xml	Takin1.1	GCF_023091745.1	Budorcas taxicolor	28399	20434	28964	29116	28977	0	26824	1248	25236	39307.6	34469	2241.24	28977	1887.62	213285	229.026	192335	5303.08	0	0	0	0	0	0	0
211	GCF_023373465.1-RS_2023_03_annotation_report.xml	Oket_V2	GCF_023373465.1	Oncorhynchus keta	66713	40661	115688	115775	115701	0	111742	2117	63272	21934.1	209876	3019.64	115701	2081.68	627263	355.617	556391	2872.39	0	0	0	0	0	0	0
212	GCF_023375685.1-RS_2023_03_annotation_report.xml	Billie_1.0	GCF_023375685.1	Ictalurus furcatus	26870	23168	44232	44470	44245	0	42446	863	26128	19244.3	49831	3464	44245	2005.36	280424	332.89	249450	2030.15	0	0	0	0	0	0	0
213	GCF_023558435.1-RS_2024_01_annotation_report.xml	ASM2355843v2	GCF_023558435.1	Drosophila sulfurigaster albostrigata	16105	14253	22616	22616	22616	0	21761	523	15913	7319.5	25162	2645.19	22616	2002.27	76154	504.522	57820	1955.29	167486	0	0	0	4211113476	41	81
214	GCF_023634085.1-RS_2023_04_annotation_report.xml	bFalChe1.pri	GCF_023634085.1	Falco cherrug	19950	16251	42949	42980	42958	4	41895	640	19730	34521.9	50546	4229.85	42962	2183.75	224228	389.984	201537	4174.98	141779	1497106	66927	0	4910971389	9	67
215	GCF_023634155.1-RS_2023_04_annotation_report.xml	bFalPer1.pri	GCF_023634155.1	Falco peregrinus	19918	16083	41977	42014	41966	24	40938	586	19605	34512	49369	4182.24	41990	2171.77	221850	385.132	199674	4164.02	141779	1497107	66927	0	4910971389	9	65
216	GCF_023638135.1-RS_2023_05_annotation_report.xml	bFalBia1.pri	GCF_023638135.1	Falco biarmicus	19520	15891	41502	41530	41502	0	40451	627	19283	34943.7	48814	4196.92	41502	2176.1	220113	387.661	198376	4185.88	139580	812824	66932	0	4910971389	9	67
217	GCF_023721935.1-RS_2023_02_annotation_report.xml	Puncia_PCG_1.0	GCF_023721935.1	Panthera uncia	31171	20201	43828	43941	43841	0	41980	1040	27375	40121.4	54239	3368.16	43841	2043.69	245389	369.534	216290	5941.73	0	0	0	0	0	0	0
218	GCF_023724105.1-RS_2023_02_annotation_report.xml	carGib1.2-hapl.c	GCF_023724105.1	Carassius gibelio	98729	43901	90452	90703	90465	0	88180	1164	92342	10863.7	145331	2496.14	90465	2237.2	544488	311.646	483469	2402.17	0	0	0	0	0	0	0
219	GCF_024139115.2-RS_2024_02_annotation_report.xml	GZ_Asu_2	GCF_024139115.2	Armigeres subalbatus	26462	19040	32854	32854	32854	0	28601	3609	25110	30166.6	40467	2720.46	32854	2005.08	114531	494.738	87649	11167.9	197464	10151	0	0	1866666594	2	31
220	GCF_024139225.1-RS_2023_02_annotation_report.xml	mSunEtr1.pri.cur	GCF_024139225.1	Suncus etruscus	39091	19819	26602	26729	26602	0	21798	2887	33725	31108.4	40808	1592.43	26602	1798.34	199482	220.619	179072	6154.46	0	0	0	0	0	0	0
221	GCF_024166365.1-RS_2023_02_annotation_report.xml	mEleMax1 primary haplotype	GCF_024166365.1	Elephas maximus indicus	30964	21809	53692	53885	53692	0	50403	1689	27037	51643.9	62635	3982.12	53692	2073.54	253159	425.162	225546	8222.99	0	0	0	0	0	0	0
222	GCF_024217435.2-RS_2024_09_annotation_report.xml	RoL_Ssco_1.2	GCF_024217435.2	Syngnathus scovelli	28754	19665	43440	43445	43440	0	43138	115	27863	9893.42	54527	3437.04	43440	2318.4	270901	309.537	241331	1122.33	267979	56385	67675	0	5179203498	11	90
223	GCF_024256425.1-RS_2023_03_annotation_report.xml	CGAR_prim_01v2	GCF_024256425.1	Clarias gariepinus	40491	24297	40764	41027	40777	0	38814	938	39623	13427.7	56909	2422.83	40777	2054.88	278865	269.067	251971	2124.1	0	0	0	0	0	0	0
224	GCF_024334085.1-RS_2023_05_annotation_report.xml	ASM2433408v1	GCF_024334085.1	Lutzomyia longipalpis	12045	11238	20287	20287	20287	0	19454	594	12016	14452.8	21744	3635.57	20287	2252.63	65243	570.292	50919	3737.22	199198	50493	0	0	1500686991	3	63
225	GCF_024489055.1-RS_2024_08_annotation_report.xml	ASM2448905v1	GCF_024489055.1	Chanodichthys erythropterus	36030	26703	51095	51294	51108	0	48206	1757	34843	17817.2	61423	3141.51	51108	2212.57	311285	299.036	278487	2411.27	267933	0	67670	0	359298260	1	7
226	GCF_024500275.1-RS_2023_12_annotation_report.xml	UOR_Pequ_1.1	GCF_024500275.1	Phycodurus eques	23146	19538	43007	43018	43007	0	42003	464	22844	18976.7	48115	3535.82	43007	2240.54	255129	300.535	231796	1985.4	265757	0	67607	0	298596988	1	4
227	GCF_024500385.1-RS_2023_12_annotation_report.xml	UOR_Ptae_1.2	GCF_024500385.1	Phyllopteryx taeniolatus	25499	19926	53251	53287	53264	0	52845	178	25245	19443	62978	3749.25	53264	2329.97	283117	331.11	252298	2250.91	265757	16	67607	0	2590301278	43	46
228	GCF_024509145.1-RS_2023_03_annotation_report.xml	ASM2450914v1	GCF_024509145.1	Vidua macroura	20373	16296	35649	35701	35662	0	34345	804	20194	28203.5	41988	3085.53	35662	1988.61	215729	279.084	195214	3346.49	165505	0	66910	0	465526550	5	6
229	GCF_024542745.1-RS_2023_02_annotation_report.xml	ASM2454274v1	GCF_024542745.1	Macaca thibetana thibetana	35380	21402	62468	62648	62468	0	61521	598	29108	69526.7	74266	3696.86	62468	2007.24	272069	399.455	241699	14394.1	0	0	0	0	0	0	0
230	GCF_024679245.1-RS_2024_08_annotation_report.xml	ASM2467924v1	GCF_024679245.1	Pseudorasbora parva	56731	26297	48113	48232	48126	0	45755	1470	55766	14184.6	79905	2246.16	48126	2182.97	314286	287.944	280238	3046.38	267933	25415338	67670	0	1199499722	26	26
231	GCF_024763615.1-RS_2023_05_annotation_report.xml	Ppap_2.1	GCF_024763615.1	Phlebotomus papatasi	12663	11610	20305	20318	20318	0	19107	946	12605	18960.9	21904	3397.78	20318	2126.23	64244	571.151	49925	5205.17	152503	61277	0	0	2911696760	107	146
232	GCF_024868665.1-RS_2023_06_annotation_report.xml	Trosa_1v2	GCF_024868665.1	Triplophysa rosa	27242	24185	44495	44580	44508	0	42777	824	26736	16635.9	48684	3487.4	44508	2125.46	286829	314.67	256260	1777.89	238304	23	67077	0	931430398	4	16
233	GCF_025200985.1-RS_2023_01_annotation_report.xml	Dgunungcola_SK_2	GCF_025200985.1	Drosophila gunungcola	15233	13887	24987	24987	24987	0	24349	341	15080	7610.11	27189	2870.12	24987	2147.4	76752	484.876	59390	2121.2	205386	1	0	0	1622605789	7	24
234	GCF_025265405.1-RS_2023_10_annotation_report.xml	mMesDen1 primary haplotype	GCF_025265405.1	Error	27868	19759	42998	43074	43011	0	40735	1485	23931	43161.1	48611	2919.39	43011	2042.96	225458	270.334	205349	6034.99	286185	8	217740	0	473412138	1	1
235	GCF_025434085.1-RS_2023_02_annotation_report.xml	ASM2543408v3	GCF_025434085.1	Hippocampus zosterae	29466	20321	42880	42902	42893	0	41921	490	29105	14083.7	53874	3082.7	42893	2318.06	266267	281.373	237678	1823.55	0	0	0	0	0	0	0
236	GCF_025698485.1-RS_2022_12_annotation_report.xml	ASM2569848v2	GCF_025698485.1	Gossypium arboreum	53473	33478	49054	49176	49128	48	43895	4675	50218	2921.13	70009	1558.72	49176	1404.88	228833	322.598	180192	538.705	122135	139215	0	0	6852596386	16	28
237	GCF_025860055.1-RS_2023_02_annotation_report.xml	RBS_HiC_50CHRs	GCF_025860055.1	Xyrauchen texanus	46520	38655	66269	66455	66282	0	63254	1775	43400	28753.1	73530	3310.97	66282	1984.43	457451	307.737	414023	3200.38	0	0	0	0	0	0	0
238	GCF_026212275.2-RS_2023_02_annotation_report.xml	iyMicDemo2.1a	GCF_026212275.2	Microplitis demolitor	13141	11885	20167	20167	20029	138	18352	1419	13074	10463.7	22089	2882.58	20167	2041.81	81741	427.531	66991	2159.44	202840	79754	0	0	434455758	4	4
239	GCF_026212465.1-RS_2023_06_annotation_report.xml	ASM2621246v1	GCF_026212465.1	Amaranthus tricolor	32396	24770	35948	36036	36036	0	31558	4033	31244	4900.43	45325	2004.02	36036	1403.63	161926	373.999	129297	919.19	116971	237409	0	0	2376449950	4	33
240	GCF_026213295.1-RS_2023_05_annotation_report.xml	NIFS_Gcha_1.0	GCF_026213295.1	Gadus chalcogrammus	37220	23523	37388	37446	37388	13	33643	1967	36093	10385.3	51990	2654.63	37401	1971.46	277269	314.244	245980	1346.41	249517	22	66957	0	1553913776	7	26
241	GCF_026230105.1-RS_2023_05_annotation_report.xml	icDioSubl1.1	GCF_026230105.1	Diorhabda sublineata	13047	11704	19712	19712	19712	0	18139	1281	12896	23287.4	21489	3591.49	19712	2049.35	90837	463.313	75248	4551.65	200984	0	0	0	266589750	3	3
242	GCF_026250575.1-RS_2023_06_annotation_report.xml	icDioCari1.1	GCF_026250575.1	Diorhabda carinulata	13668	11977	22096	22109	22109	0	21020	898	13547	21964.9	24436	3793.43	22109	2169.64	94850	460.645	78916	4591.67	208500	0	0	0	567443587	14	14
243	GCF_026283585.1-RS_2023_03_annotation_report.xml	UHH_iyHylVolc1.0_haploid	GCF_026283585.1	Hylaeus volcanicus	13239	11583	24942	24942	24942	0	24189	486	13178	15013	28632	3710.58	24942	2134.53	112795	434.194	94448	2346.21	211088	0	0	0	1336636754	3	18
244	GCF_026419915.1-RS_2023_02_annotation_report.xml	bHarHar1 primary haplotype	GCF_026419915.1	Harpia harpyja	20830	16803	44808	44852	44808	0	43588	768	20612	33772.7	52008	4043.65	44808	2333.13	231892	334.241	209689	4227.32	0	0	0	0	0	0	0
245	GCF_026419965.1-RS_2024_07_annotation_report.xml	mKogBre1 haplotype 1	GCF_026419965.1	Kogia breviceps	28611	18349	63318	63349	63318	13	61895	938	24510	50924.6	74545	3486.14	63331	2197.78	258852	312.639	227129	7664.18	317203	8	219742	0	1402915556	1	6
246	GCF_026745355.1-RS_2023_06_annotation_report.xml	EL10.2	GCF_026745355.1	Beta vulgaris subsp. vulgaris	30391	24186	36240	36413	36224	164	30475	5306	29356	5221.04	46101	1975.91	36388	1395.97	158132	363.725	124384	1033.38	104861	3077	0	0	8869904911	10	107
247	GCF_026875155.1-RS_2023_01_annotation_report.xml	ASM2687515v2	GCF_026875155.1	Cherax quadricarinatus	22681	18152	31437	31450	31450	0	26812	2664	21220	67596.8	35960	3318.99	31450	1737.61	152534	443.003	131083	12855.8	113346	199391	0	0	7237804270	25	74
248	GCF_026930045.1-RS_2023_03_annotation_report.xml	Udiv.v.3.1	GCF_026930045.1	Uloborus diversus	19348	15750	18993	18993	18993	0	13190	4057	19155	42401.5	22639	2025.33	18993	1667.36	143733	259.057	126803	6487.99	288258	325691	0	0	232891316	3	5
249	GCF_026979565.1-RS_2023_03_annotation_report.xml	bVidCha1 merged haplotype	GCF_026979565.1	Vidua chalybeata	21003	16658	37887	37915	37887	0	36707	674	20801	27850.6	45165	3146.17	37887	1984.74	223558	290.642	201980	3319.03	165505	0	66910	0	465526550	5	6
250	GCF_027358585.1-RS_2023_02_annotation_report.xml	fPanHyp1.pri	GCF_027358585.1	Pangasianodon hypophthalmus	29542	23205	47335	47541	47335	0	46483	453	29020	17631.4	54985	3918.45	47335	2401.24	288227	354.825	258784	2089.76	0	0	0	0	0	0	0
251	GCF_027406575.1-RS_2023_03_annotation_report.xml	mNycCou1.pri	GCF_027406575.1	Nycticebus coucang	38900	22137	56351	56518	56351	0	54476	1085	29194	42354.8	66308	3199.41	56351	2000.82	253011	332.707	224847	7002.5	0	0	0	0	0	0	0
252	GCF_027409185.1-RS_2024_02_annotation_report.xml	mCynVol1.pri	GCF_027409185.1	Cynocephalus volans	31559	21694	41247	41432	41247	0	37543	2115	25199	39621.2	45764	2703.36	41247	2030.08	226197	250.904	205734	5606.89	116538	1	67643	0	268495182	1	1
253	GCF_027409825.1-RS_2023_02_annotation_report.xml	fScoJap1.pri	GCF_027409825.1	Scomber japonicus	32314	23573	30506	30707	30506	0	25352	2835	31656	13355.5	38903	2085.59	30506	1911.08	258465	227.934	233067	1682.23	0	0	0	0	0	0	0
254	GCF_027475565.1-RS_2023_04_annotation_report.xml	VMU_Ajub_asm_v1.0	GCF_027475565.1	Acinonyx jubatus	33469	19999	64064	64182	64063	1	63177	563	29679	45303.1	81709	4013.82	64064	2261.76	286967	448.811	251347	7305.08	0	0	0	0	0	0	0
255	GCF_027477595.1-RS_2023_09_annotation_report.xml	bHaeMex1.pri	GCF_027477595.1	Error	19965	16679	37875	37953	37888	0	36366	879	19626	29543.1	43454	3877.65	37888	2181.26	215131	336.776	193963	3522.94	143668	381	67289	0	9675842991	43	97
256	GCF_027563975.2-RS_2024_04_annotation_report.xml	ilPloInte3.2	GCF_027563975.2	Plodia interpunctella	14950	13255	26252	26265	26265	0	25526	466	14864	15203.3	28613	3492.28	26265	2165.15	121316	369.507	105965	2467.77	242523	6475	0	0	2953221110	29	82
257	GCF_027574615.1-RS_2023_03_annotation_report.xml	DD_ASM_mEF_20220401	GCF_027574615.1	Eptesicus fuscus	30977	20078	38834	39013	38834	0	36803	1045	25667	35656.2	46517	2194.3	38834	1698.45	230966	239.701	207980	4980.01	114745	529	66907	0	1107771808	4	19
258	GCF_027579445.1-RS_2023_09_annotation_report.xml	bAmmNel1.pri	GCF_027579445.1	Ammospiza nelsoni	18165	15799	28293	28320	28293	0	26720	1061	17813	31210	31257	3265.26	28293	1953.82	194567	282.542	176772	3369.92	151358	0	67210	0	215850432	12	12
259	GCF_027579695.1-RS_2023_11_annotation_report.xml	fNeoGra1.pri	GCF_027579695.1	Neoarius graeffei	37430	24873	46639	47024	46639	0	43668	1700	32483	38924.5	55900	2985.61	46639	2062.43	284915	294.825	257974	5676.51	237596	0	67559	0	1152098962	1	3
260	GCF_027580225.1-RS_2023_04_annotation_report.xml	HAU_Mang_1.0	GCF_027580225.1	Misgurnus anguillicaudatus	43460	27957	53904	54278	53917	0	51846	1189	42233	17090.7	73765	2869.58	53917	2209.14	343623	303.912	301926	2612.89	262375	242796	66908	0	6196524372	11	115
261	GCF_027595985.1-RS_2023_04_annotation_report.xml	mSorAra2.pri	GCF_027595985.1	Sorex araneus	28480	20687	39879	40221	39869	10	36255	2097	24583	40666.7	45021	3249.12	39879	2025.42	222485	300.784	199947	5942.98	91578	13	66908	0	1024291448	5	24
262	GCF_027596085.1-RS_2023_03_annotation_report.xml	Afim_UVic_2022	GCF_027596085.1	Anoplopoma fimbria	28583	22517	31719	31819	31719	0	29070	1334	27844	13312.9	37341	2512.8	31719	1907.61	257481	248.114	233701	1428.98	208947	117398	66907	0	408251852	2	2
263	GCF_027744805.1-RS_2023_03_annotation_report.xml	RoL_Ddac_1.1	GCF_027744805.1	Dunckerocampus dactyliophorus	27331	20539	48560	48579	48560	0	47877	377	27072	17888.4	58022	4188.25	48560	2383.9	278623	395.97	248158	2108.52	249418	1	66907	0	562846584	5	5
264	GCF_027744825.2-RS_2023_02_annotation_report.xml	RoL_Sspl_1.0	GCF_027744825.2	Synchiropus splendidus	25748	21404	44857	44913	44870	0	43712	648	25587	12932.9	50799	3693.97	44870	2368.19	277021	312.293	248038	1347.17	263540	0	66911	0	365994004	5	5
265	GCF_027791375.1-RS_2023_03_annotation_report.xml	UM_Iind_1.1	GCF_027791375.1	Indicator indicator	15060	14393	20192	20199	20192	0	17126	1591	14938	32234.6	20813	2146.86	20192	1929.36	165746	186.068	152297	3246.66	143125	0	66907	0	99887570	1	1
266	GCF_027887145.1-RS_2023_08_annotation_report.xml	bAmmCau1.pri	GCF_027887145.1	Ammospiza caudacuta	18099	16439	25889	25936	25889	0	23838	1325	17686	30258.6	27747	3049.6	25889	1857.45	195882	268.579	178318	3089.24	151262	0	67119	0	215850432	12	12
267	GCF_027887165.1-RS_2023_05_annotation_report.xml	mMonDom1.pri	GCF_027887165.1	Monodelphis domestica	32665	21694	62272	62441	61937	335	60392	1072	29294	53958.8	74433	4318.8	62272	2286.55	271915	451.081	239432	8490.87	115309	3040	66931	0	6453385366	28	99
268	GCF_027943255.1-RS_2023_03_annotation_report.xml	idAnaObli1_1.0	GCF_027943255.1	Anastrepha obliqua	18206	14353	22869	22869	22869	0	20052	2147	16386	17952.6	25382	2788.63	22869	2087.86	81916	460.059	65512	5073.59	210609	288370	0	0	456594040	2	23
269	GCF_028018385.1-RS_2023_07_annotation_report.xml	mNeoNeb1.pri	GCF_028018385.1	Neofelis nebulosa	36852	20501	62851	63007	62851	0	61782	678	32886	40440.2	81954	3327.63	62851	2162.39	287140	353.717	252747	7201.98	91924	2	67121	0	7726220470	34	77
270	GCF_028018845.1-RS_2023_07_annotation_report.xml	bMelGeo1.pri	GCF_028018845.1	Melospiza georgiana	17000	15448	27639	27651	27639	0	25999	1020	16690	33005.3	29762	3567.06	27639	2164.11	187432	281.843	171099	3643.58	148718	1	67084	0	271249550	1	7
271	GCF_028021215.1-RS_2024_09_annotation_report.xml	mEscRob2.pri	GCF_028021215.1	Eschrichtius robustus	29276	18965	42475	42502	42475	0	40684	1185	24961	42920.7	50418	2868.21	42475	2045.52	228284	267.367	207901	6255.12	289297	4	220131	0	581939758	3	3
272	GCF_028023285.1-RS_2023_09_annotation_report.xml	mBalRic1.hap2	GCF_028023285.1	Balaenoptera ricei	30387	19788	50339	50409	50339	0	48472	1146	26268	45531.8	61084	3127.5	50339	2180.96	244779	285.09	222323	7035.41	286437	0	217933	0	776560296	1	2
273	GCF_028389875.1-RS_2023_12_annotation_report.xml	bPtePen1.pri	GCF_028389875.1	Rhea pennata	19550	16410	34921	34972	34921	13	32465	1269	19263	31850.5	40022	3258.53	34934	2128.37	212737	268.516	194939	3619.38	151620	0	67609	0	523347186	1	1
274	GCF_028408465.1-RS_2023_03_annotation_report.xml	idAnaLude1.1	GCF_028408465.1	Anastrepha ludens	17305	14586	25247	25247	25247	0	22952	1805	16617	18466	28073	3346.74	25247	2225.63	86188	538.952	68752	5318.68	207187	91839	0	0	2274745942	14	43
275	GCF_028500815.1-RS_2023_03_annotation_report.xml	bRisTri1.patW.cur.20221130	GCF_028500815.1	Rissa tridactyla	19635	16534	44382	44471	44382	0	43102	631	19328	34363.8	51416	4318.26	44382	2324.5	226801	364.189	205852	4120.84	156333	0	66908	0	1251456389	3	12
276	GCF_028533385.1-RS_2023_10_annotation_report.xml	Panthera_onca_HiC	GCF_028533385.1	Panthera onca	35206	21071	55435	55575	55448	0	52906	1100	31348	38753.1	72256	3540.29	55448	1947.87	268754	421.061	234746	6729.32	92046	0	67354	0	5425713988	17	66
277	GCF_028554725.1-RS_2023_03_annotation_report.xml	idZeuCucr1.2	GCF_028554725.1	Zeugodacus cucurbitae	17725	13888	27213	27226	27221	5	26302	652	16560	15439.4	31077	3637.03	27226	2332.95	92871	550.246	74438	4288.73	206954	17988	0	0	9476493954	45	136
278	GCF_028564815.1-RS_2023_12_annotation_report.xml	mEubGla1.1.hap2.+ XY	GCF_028564815.1	Eubalaena glacialis	30922	20149	42975	43045	42988	0	40885	1419	26276	41125.4	50955	2535.5	42988	1966.83	229290	247.937	207820	6294.47	286218	2418	217780	0	401817234	1	1
279	GCF_028751815.1-RS_2023_06_annotation_report.xml	IMPLAD_Smil_shh	GCF_028751815.1	Salvia miltiorrhiza	42046	32434	48962	49187	49187	0	42171	6183	40881	3771.04	63150	1753.31	49187	1363.43	212223	356.843	161079	648.29	143206	81767	0	0	7188523206	17	139
280	GCF_028769735.1-RS_2024_04_annotation_report.xml	RI_Zleu_2.0	GCF_028769735.1	Zonotrichia leucophrys gambelii	19936	16563	37395	37405	37395	0	35791	944	19634	31152.1	42533	3654.29	37395	2180.76	215450	297.712	194357	3911.46	144114	1	67662	0	455701982	3	4
281	GCF_028858705.1-RS_2023_03_annotation_report.xml	bGruAme1.mat	GCF_028858705.1	Grus americana	20835	17399	49133	49200	49146	0	47797	752	20518	33398	55846	4051.24	49146	2242.53	239629	337.849	216474	4194.96	155634	5	66907	0	554782398	10	12
282	GCF_028858725.1-RS_2023_12_annotation_report.xml	bColStr4.1.hap1	GCF_028858725.1	Colius striatus	17551	15621	33974	34021	33987	0	32124	1143	17201	33345.9	37338	3501.75	33987	2115.54	198573	282.274	182171	3633.12	144031	0	67629	0	325125004	1	1
283	GCF_028858775.2-RS_2024_02_annotation_report.xml	NHGRI_mPanTro3-v2.0_pri	GCF_028858775.2	Pan troglodytes	41789	22561	109298	109395	107127	2184	108390	572	34623	46016.1	134889	3766.64	109311	2182.74	338486	404.324	288748	8308.44	253936	233586	218714	90979	6965052103	29	112
284	GCF_028878055.3-RS_2024_07_annotation_report.xml	NHGRI_mSymSyn1-v2.1_pri	GCF_028878055.3	Symphalangus syndactylus	38417	22102	89195	89308	89208	0	88084	756	31965	47568	105780	3522.76	89208	2000.37	312454	386.499	271865	8091.09	0	0	0	0	0	0	0
285	GCF_028885625.2-RS_2024_02_annotation_report.xml	NHGRI_mPonPyg2-v2.0_pri	GCF_028885625.2	Pongo pygmaeus	37497	22085	79997	80229	79974	36	79000	683	30072	46897.3	93118	3697.88	80010	2059.14	297182	382.509	259590	7530.6	253931	91311	218714	90979	1345885341	11	22
286	GCF_028885655.2-RS_2024_02_annotation_report.xml	NHGRI_mPonAbe1-v2.0_pri	GCF_028885655.2	Pongo abelii	41736	22189	81503	81714	78208	3308	80441	671	34220	44377.1	102598	3745.51	81516	2098.17	317008	432.4	273050	7782.02	253930	146145	218714	90979	4224793259	18	44
287	GCF_029168945.1-RS_2023_11_annotation_report.xml	ASM2916894v1	GCF_029168945.1	Cannabis sativa	35194	28747	39924	39959	39953	6	33318	6104	34253	3472.99	48334	1849.58	39959	1395.02	173162	371.162	133832	530.629	133771	147804	0	0	7982219354	26	134
288	GCF_029169275.1-RS_2023_12_annotation_report.xml	AcerK_1.0	GCF_029169275.1	Apis cerana	13145	9933	29175	29188	29173	15	28882	166	13048	15992.8	35190	4675.29	29188	2403.36	106752	547.475	89189	3187.32	206621	19452	0	0	8165616288	25	156
289	GCF_029220125.1-RS_2023_05_annotation_report.xml	NWPU_hadal_v1	GCF_029220125.1	Pseudoliparis swirei	25676	21161	39407	39429	39420	0	37278	1009	25001	15442	45186	3182.34	39420	2126.33	260878	283.419	233548	1612.54	208560	0	66941	0	1163168246	1	11
290	GCF_029281585.2-RS_2024_02_annotation_report.xml	NHGRI_mGorGor1-v2.0_pri	GCF_029281585.2	Gorilla gorilla gorilla	41169	22635	80984	81194	80896	101	79951	703	33895	45186.2	98867	3730.89	80997	2101.39	311208	395.016	268414	7750.56	253930	91460	218714	90979	2558103613	31	66
291	GCF_029289425.2-RS_2024_02_annotation_report.xml	NHGRI_mPanPan1-v2.0_pri	GCF_029289425.2	Pan paniscus	38533	22890	81349	81537	81280	82	80489	570	31490	49142.7	95886	4435.66	81362	2032.67	300298	546.878	260528	8213.16	253930	91388	218714	90979	4369484764	101	113
292	GCF_029407905.1-RS_2024_02_annotation_report.xml	PCC_UOA_SB_1v2	GCF_029407905.1	Bubalus kerabau	40636	21871	56815	57134	56815	0	54730	1220	35591	36750.9	79783	2912.67	56815	1994.26	288554	331.464	253219	7358.4	0	0	0	0	0	0	0
